id,position_code,position_name,level,sort,city_only,deleted,parent_code,parent_name,g_parent_code,g_parent_name,combine_code,combine_name,mark,belong
222987,210305,康复治疗师,3,6,0.0,0,210400,健康整形,210000,医疗健康,210305.0,康复治疗师,11,0
222989,210401,营养师/健康管理师,3,2,0.0,0,210400,健康整形,210000,医疗健康,210401.0,营养师/健康管理师,11,0
223327,210499,健康整形,3,0,0.0,1,210400,健康整形,210000,医疗健康,210499.0,健康整形,11,0
222758,210102,药学编辑,3,3,0.0,1,210500,医疗销售,160000,销售,210102.0,药学编辑,11,0
222995,210502,医药代表,3,3,0.0,0,210500,医疗销售,160000,销售,210502.0,医药代表,11,0
222997,210504,健康顾问,3,5,0.0,0,210500,医疗销售,160000,销售,210504.0,健康顾问,11,0
222998,210505,医美咨询,3,6,0.0,0,210500,医疗销售,160000,销售,210505.0,医美咨询,11,0
223186,210506,医疗器械销售,3,1,0.0,0,210500,医疗销售,160000,销售,210506.0,医疗器械销售,11,0
223328,210599,医疗销售,3,0,0.0,1,210500,医疗销售,160000,销售,210599.0,医疗销售,11,0
223605,210507,口腔咨询师,3,0,0.0,0,210500,医疗销售,160000,销售,210507.0,口腔咨询师,11,0
223000,210601,瑜伽老师,3,2,0.0,0,210600,运动健身,290000,服务业,190702.0,瑜伽老师,22,0
223002,210603,游泳教练,3,4,0.0,0,210600,运动健身,290000,服务业,190704.0,游泳教练,22,0
223003,210604,美体教练,3,5,0.0,1,210600,运动健身,290000,服务业,210604.0,美体教练,22,0
223004,210605,舞蹈老师,3,6,0.0,0,210600,运动健身,290000,服务业,190701.0,舞蹈老师,11,0
223005,210606,健身教练,3,7,0.0,0,210600,运动健身,290000,服务业,190705.0,健身教练,22,0
223329,210699,健身,3,0,0.0,1,210600,运动健身,290000,服务业,210699.0,健身,22,0
223420,210613,救生员,3,1,0.0,0,210600,运动健身,290000,服务业,210613.0,救生员,21,0
222757,210101,医学编辑,3,2,0.0,0,210700,其他医疗健康职位,210000,医疗健康,210101.0,医学编辑,11,0
223007,210701,其他医疗健康职位,3,2,0.0,0,210700,其他医疗健康职位,210000,医疗健康,210701.0,其他医疗健康职位,11,0
223008,250000,采购/贸易,1,131,0.0,0,250000,采购/贸易,250000,采购/贸易,250000.0,采购/贸易,0,0
223009,250100,采购,2,2,0.0,0,250000,采购/贸易,250000,采购/贸易,250100.0,采购,0,0
223014,250200,进出口贸易,2,3,0.0,0,250000,采购/贸易,250000,采购/贸易,250200.0,进出口贸易,0,0
223019,250300,其他采购/贸易职位,2,4,0.0,0,250000,采购/贸易,250000,采购/贸易,250300.0,其他采购/贸易职位,0,0
222589,140312,商品经理,3,1,0.0,0,250100,采购,250000,采购/贸易,140312.0,商品经理,11,0
223010,250101,采购总监,3,2,0.0,0,250100,采购,250000,采购/贸易,250101.0,采购总监,11,0
223011,250102,采购经理/主管,3,3,0.0,0,250100,采购,250000,采购/贸易,250102.0,采购经理/主管,11,0
223012,250103,采购专员/助理,3,4,0.0,0,250100,采购,250000,采购/贸易,250103.0,采购专员/助理,11,0
223013,250104,买手,3,5,0.0,0,250100,采购,250000,采购/贸易,250104.0,买手,11,0
223078,250105,采购工程师,3,6,0.0,0,250100,采购,250000,采购/贸易,250105.0,采购工程师,11,0
223118,250106,采购主管,3,7,0.0,1,250100,采购,250000,采购/贸易,250106.0,采购主管,11,0
223119,250107,采购助理,3,8,0.0,1,250100,采购,250000,采购/贸易,250107.0,采购助理,11,0
223340,250199,采购,3,0,0.0,1,250100,采购,250000,采购/贸易,250199.0,采购,11,0
223490,250108,供应商质量工程师,3,1,0.0,0,250100,采购,250000,采购/贸易,250108.0,供应商质量工程师,11,0
223598,250109,招标专员,3,0,0.0,0,250100,采购,250000,采购/贸易,250109.0,招标专员,11,0
223640,250110,投标专员,3,0,0.0,0,250100,采购,250000,采购/贸易,250110.0,投标专员,11,0
222852,240114,报关/报检员,3,15,0.0,0,250200,进出口贸易,250000,采购/贸易,240114.0,报关/报检员,11,0
222855,240117,单证员,3,18,0.0,0,250200,进出口贸易,250000,采购/贸易,240117.0,单证员,11,0
223016,250202,外贸专员,3,3,0.0,1,250200,进出口贸易,250000,采购/贸易,250202.0,外贸专员,11,0
223018,250204,贸易跟单,3,5,0.0,0,250200,进出口贸易,250000,采购/贸易,250204.0,贸易跟单,11,0
223341,250299,进出口贸易,3,0,0.0,1,250200,进出口贸易,250000,采购/贸易,250299.0,进出口贸易,11,0
223020,250301,其他采购/贸易类职位,3,2,0.0,0,250300,其他采购/贸易职位,250000,采购/贸易,250301.0,其他采购/贸易类职位,11,0
223021,260000,咨询/翻译/法律,1,161,0.0,0,260000,咨询/翻译/法律,260000,咨询/翻译/法律,260000.0,咨询/翻译/法律,0,0
223022,260100,咨询/调研,2,2,0.0,0,260000,咨询/翻译/法律,260000,咨询/翻译/法律,260100.0,咨询/调研,0,0
223033,260200,律师,2,3,0.0,0,260000,咨询/翻译/法律,260000,咨询/翻译/法律,260200.0,律师,0,0
223036,260300,翻译,2,4,0.0,0,260000,咨询/翻译/法律,260000,咨询/翻译/法律,260300.0,翻译,0,0
223045,260400,高端咨询类职位,2,5,0.0,1,260000,咨询/翻译/法律,260000,咨询/翻译/法律,260400.0,高端咨询类职位,0,0
223050,260500,其他咨询类职位,2,6,0.0,0,260000,咨询/翻译/法律,260000,咨询/翻译/法律,260500.0,其他咨询类职位,0,0
223023,260101,企业管理咨询,3,2,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,260101.0,企业管理咨询,11,0
223024,260102,数据分析师,3,3,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,100511.0,数据分析师,11,0
223025,260103,财务咨询顾问,3,4,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,150303.0,财务顾问,11,0
223026,260104,IT咨询顾问,3,5,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,260104.0,IT咨询顾问,11,0
223027,260105,人力资源咨询顾问,3,6,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,260105.0,人力资源咨询顾问,11,0
223028,260106,咨询项目管理,3,7,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,260106.0,咨询项目管理,11,0
223029,260107,战略咨询,3,8,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,260107.0,战略咨询,11,0
223030,260108,猎头顾问,3,9,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,260108.0,猎头顾问,11,0
223031,260109,市场调研,3,10,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,260109.0,市场调研,11,0
223032,260110,其他咨询顾问,3,11,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,260110.0,其他咨询顾问,11,0
223046,260401,咨询总监,3,2,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,260401.0,咨询总监,11,0
223047,260402,咨询经理,3,3,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,260402.0,咨询经理,11,0
223342,260199,咨询/调研,3,0,0.0,1,260100,咨询/调研,260000,咨询/翻译/法律,260199.0,咨询/调研,11,0
223458,260111,知识产权/专利/商标代理人,3,1,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,260111.0,知识产权/专利/商标代理人,11,0
223459,260112,心理咨询师,3,1,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,260112.0,心理咨询师,11,0
223460,260113,婚恋咨询师,3,1,0.0,0,260100,咨询/调研,260000,咨询/翻译/法律,260113.0,婚恋咨询师,11,0
222657,150503,专利律师,3,1,0.0,0,260200,律师,260000,咨询/翻译/法律,150503.0,专利律师,11,0
223034,260201,事务所律师,3,2,0.0,0,260200,律师,260000,咨询/翻译/法律,150502.0,律师,11,0
223035,260202,法务,3,3,0.0,0,260200,律师,260000,咨询/翻译/法律,260202.0,法务,11,0
223354,260203,知识产权律师,3,1,0.0,0,260200,律师,260000,咨询/翻译/法律,260203.0,知识产权律师,11,0
223461,260204,律师助理,3,1,0.0,0,260200,律师,260000,咨询/翻译/法律,260204.0,律师助理,11,0
223037,260301,英语翻译,3,2,0.0,0,260300,翻译,260000,咨询/翻译/法律,260301.0,英语翻译,11,0
223038,260302,日语翻译,3,3,0.0,0,260300,翻译,260000,咨询/翻译/法律,260302.0,日语翻译,11,0
223039,260303,韩语/朝鲜语翻译,3,4,0.0,0,260300,翻译,260000,咨询/翻译/法律,260303.0,韩语/朝鲜语翻译,11,0
223040,260304,法语翻译,3,5,0.0,0,260300,翻译,260000,咨询/翻译/法律,260304.0,法语翻译,11,0
223041,260305,德语翻译,3,6,0.0,0,260300,翻译,260000,咨询/翻译/法律,260305.0,德语翻译,11,0
223042,260306,俄语翻译,3,7,0.0,0,260300,翻译,260000,咨询/翻译/法律,260306.0,俄语翻译,11,0
223043,260307,西班牙语翻译,3,7,0.0,0,260300,翻译,260000,咨询/翻译/法律,260307.0,西班牙语翻译,11,0
223044,260308,其他语种翻译,3,8,0.0,0,260300,翻译,260000,咨询/翻译/法律,260308.0,其他语种翻译,11,0
223049,260404,同声传译  ,3,5,0.0,1,260300,翻译,260000,咨询/翻译/法律,260404.0,同声传译  ,11,0
223048,260403,高级翻译,3,4,0.0,1,260400,高端咨询类职位,260000,咨询/翻译/法律,260403.0,高级翻译,0,0
223343,260499,高端咨询类职位,3,0,0.0,1,260400,高端咨询类职位,260000,咨询/翻译/法律,260499.0,高端咨询类职位,0,0
223051,260501,其他咨询/翻译类职位,3,2,0.0,0,260500,其他咨询类职位,260000,咨询/翻译/法律,260501.0,其他咨询/翻译类职位,11,0
223058,120601,服装/纺织设计,3,2,0.0,0,120600,非视觉设计,120000,设计,120601.0,服装/纺织设计,11,0
223059,120602,工业设计,3,3,0.0,0,120600,非视觉设计,120000,设计,120602.0,工业设计,11,0
223060,120603,橱柜设计,3,4,0.0,0,120600,非视觉设计,120000,设计,120603.0,橱柜设计,11,0
223061,120604,家具设计,3,5,0.0,0,120600,非视觉设计,120000,设计,120604.0,家具设计,11,0
223062,120605,家居设计,3,6,0.0,0,120600,非视觉设计,120000,设计,120605.0,家居设计,11,0
223063,120606,珠宝设计,3,7,0.0,0,120600,非视觉设计,120000,设计,120606.0,珠宝设计,11,0
223114,120607,室内设计,3,8,0.0,0,120600,非视觉设计,120000,设计,120607.0,室内设计,11,0
223115,120608,陈列设计,3,9,0.0,0,120600,非视觉设计,120000,设计,120608.0,陈列设计,11,0
223301,120699,非视觉设计,3,0,0.0,1,120600,非视觉设计,120000,设计,120699.0,非视觉设计,11,0
223474,120609,服装设计,3,0,0.0,1,120600,非视觉设计,120000,设计,120609.0,服装设计,0,0
223476,120611,展览/展示设计,3,1,0.0,0,120600,非视觉设计,120000,设计,120611.0,展览/展示设计,11,0
223512,120612,照明设计,3,1,0.0,0,120600,非视觉设计,120000,设计,120612.0,照明设计,11,0
223074,180702,保险精算师,3,6,0.0,0,180700,保险,180000,金融,180702.0,保险精算师,11,0
223075,180703,保险理赔,3,6,0.0,0,180700,保险,180000,金融,180703.0,保险理赔,11,0
223079,270000,管培生/储备干部,1,171,0.0,1,270000,管培生/储备干部,270000,管培生/储备干部,270000.0,管培生/储备干部,0,0
223080,270100,管培生,2,2,0.0,1,270000,管培生/储备干部,270000,管培生/储备干部,270100.0,管培生,0,0
223083,270200,其他管培生职位,2,3,0.0,1,270000,管培生/储备干部,270000,管培生/储备干部,270200.0,其他管培生职位,0,0
223081,270102,管理培训生,3,1,0.0,1,270100,管培生,270000,管培生/储备干部,270102.0,管理培训生,11,0
223082,270103,储备干部,3,1,0.0,1,270100,管培生,270000,管培生/储备干部,270103.0,储备干部,11,0
223378,270101,实习生,3,1,0.0,1,270100,管培生,270000,管培生/储备干部,270101.0,实习生,0,0
223084,270201,其他实习/培训/储备职位,3,1,0.0,1,270200,其他管培生职位,270000,管培生/储备干部,270201.0,其他实习/培训/储备职位,11,0
223088,101201,售前技术支持,3,1,0.0,0,101200,销售技术支持,100000,技术,101201.0,售前技术支持,11,0
223089,101202,售后技术支持,3,1,0.0,0,101200,销售技术支持,100000,技术,101202.0,售后技术支持,11,0
223296,101299,销售技术支持,3,0,0.0,0,101200,销售技术支持,100000,技术,101299.0,销售技术支持,11,0
222412,100104,数据挖掘,3,1,0.0,0,101300,人工智能,100000,技术,100104.0,数据挖掘,11,0
222578,100115,搜索算法,3,1,0.0,0,101300,人工智能,100000,技术,100115.0,搜索算法,11,0
222580,100117,自然语言处理,3,1,0.0,0,101300,人工智能,100000,技术,100117.0,自然语言处理,11,0
222591,100118,推荐算法,3,1,0.0,0,101300,人工智能,100000,技术,100118.0,推荐算法,11,0
223100,100120,算法工程师,3,1,0.0,0,101300,人工智能,100000,技术,100120.0,算法工程师,11,0
223106,101301,机器学习,3,2,0.0,0,101300,人工智能,100000,技术,101301.0,机器学习,11,0
223108,101302,深度学习,3,3,0.0,0,101300,人工智能,100000,技术,101302.0,深度学习,11,0
223109,101303,图像算法,3,4,0.0,1,101300,人工智能,100000,技术,101303.0,图像算法,0,0
223110,101304,图像处理,3,5,0.0,1,101300,人工智能,100000,技术,101304.0,图像处理,0,0
223111,101305,语音识别,3,6,0.0,0,101300,人工智能,100000,技术,101305.0,语音识别,11,0
223112,101306,图像识别,3,7,0.0,0,101300,人工智能,100000,技术,101306.0,图像识别,11,0
223124,101307,算法研究员,3,8,0.0,0,101300,人工智能,100000,技术,101307.0,算法研究员,11,0
223297,101399,人工智能,3,0,0.0,1,101300,人工智能,100000,技术,101399.0,人工智能,11,0
223428,101308,自动驾驶系统工程师,3,1,0.0,0,101300,人工智能,100000,技术,101308.0,自动驾驶系统工程师,11,0
223429,101309,反欺诈/风控算法,3,1,0.0,0,101300,人工智能,100000,技术,101309.0,反欺诈/风控算法,11,0
223136,280000,旅游,1,176,0.0,0,280000,旅游,280000,旅游,280000.0,旅游,0,0
223137,280100,旅游服务,2,2,0.0,0,280000,旅游,280000,旅游,280100.0,旅游服务,0,0
223143,280200,旅游产品开发/策划,2,2,0.0,0,280000,旅游,280000,旅游,280200.0,旅游产品开发/策划,0,0
223163,280300,其他旅游职位,2,3,0.0,0,280000,旅游,280000,旅游,280300.0,其他旅游职位,0,0
223138,280101,计调,3,1,0.0,0,280100,旅游服务,280000,旅游,280101.0,计调,11,0
223139,280102,签证专员,3,1,0.0,0,280100,旅游服务,280000,旅游,280102.0,签证专员,11,0
223141,280104,导游,3,1,0.0,0,280100,旅游服务,280000,旅游,280104.0,导游,11,0
223142,280105,预定票务,3,1,0.0,0,280100,旅游服务,280000,旅游,280105.0,预定票务,11,0
223344,280199,旅游服务,3,0,0.0,1,280100,旅游服务,280000,旅游,280199.0,旅游服务,11,0
223486,280106,讲解员,3,1,0.0,0,280100,旅游服务,280000,旅游,280106.0,讲解员,11,0
223144,280201,旅游产品经理,3,1,0.0,0,280200,旅游产品开发/策划,280000,旅游,280201.0,旅游产品经理,11,0
223145,280202,旅游策划师,3,2,0.0,0,280200,旅游产品开发/策划,280000,旅游,280202.0,旅游策划师,11,0
223345,280299,旅游产品开发/策划,3,0,0.0,1,280200,旅游产品开发/策划,280000,旅游,280299.0,旅游产品开发/策划,11,0
222826,230200,汽车服务,2,5,0.0,0,290000,服务业,290000,服务业,230200.0,汽车服务,0,0
222999,210600,运动健身,2,5,0.0,0,290000,服务业,290000,服务业,210600.0,运动健身,0,0
223146,290000,服务业,1,177,0.0,0,290000,服务业,290000,服务业,290000.0,服务业,0,0
223147,290100,酒店,2,2,0.0,0,290000,服务业,290000,服务业,290100.0,酒店,0,0
223151,290200,餐饮,2,1,0.0,0,290000,服务业,290000,服务业,290200.0,餐饮,0,0
223157,290300,零售,2,3,0.0,0,290000,服务业,290000,服务业,290300.0,零售,0,0
223161,290400,其他服务业职位,2,9,0.0,0,290000,服务业,290000,服务业,290400.0,其他服务业职位,0,0
223359,290500,安保/家政/维修,2,8,0.0,0,290000,服务业,290000,服务业,290500.0,安保/家政/维修,0,0
223372,290700,婚礼/花艺,2,6,0.0,0,290000,服务业,290000,服务业,290700.0,婚礼/花艺,0,0
223412,290800,美容保健,2,4,0.0,0,290000,服务业,290000,服务业,290800.0,美容保健,0,0
223421,290600,宠物服务,2,7,0.0,0,290000,服务业,290000,服务业,290600.0,宠物服务,0,0
223148,290101,收银,3,2,0.0,1,290100,酒店,290000,服务业,290101.0,收银,21,0
223149,290102,酒店前台,3,3,0.0,0,290100,酒店,290000,服务业,290102.0,酒店前台,21,0
223150,290103,客房服务员,3,4,0.0,0,290100,酒店,290000,服务业,290103.0,客房服务员,21,0
223282,290104,酒店经理,3,5,0.0,0,290100,酒店,290000,服务业,290104.0,酒店经理,23,0
223346,290199,酒店,3,0,0.0,1,290100,酒店,290000,服务业,290199.0,酒店,0,0
223376,290107,礼仪/迎宾/接待,3,1,0.0,0,290100,酒店,290000,服务业,290107.0,礼仪/迎宾/接待,21,0
223398,290115,酒店前厅经理,3,1,0.0,0,290100,酒店,290000,服务业,290115.0,酒店前厅经理,23,0
223399,290116,客房经理,3,1,0.0,0,290100,酒店,290000,服务业,290116.0,客房经理,23,0
223616,290191,民宿管家,3,0,0.0,1,290100,酒店,290000,服务业,290191.0,民宿管家,21,0
223621,290899,民宿管家,3,0,0.0,1,290100,酒店,290000,服务业,290899.0,民宿管家,21,0
223622,290158,民宿管家,3,0,0.0,0,290100,酒店,290000,服务业,290158.0,民宿管家,21,0
223152,290201,收银,3,2,0.0,0,290200,餐饮,290000,服务业,290201.0,收银,21,0
223153,290202,服务员,3,3,0.0,0,290200,餐饮,290000,服务业,290202.0,服务员,21,0
223154,290203,厨师,3,4,0.0,0,290200,餐饮,290000,服务业,290203.0,厨师,22,0
223155,290204,咖啡师,3,5,0.0,0,290200,餐饮,290000,服务业,290204.0,咖啡师,22,0
223156,290205,送餐员,3,6,0.0,0,290200,餐饮,290000,服务业,290205.0,送餐员,21,0
223283,290206,餐饮店长,3,7,0.0,0,290200,餐饮,290000,服务业,290206.0,餐饮店长,23,0
223284,290207,前厅经理/领班,3,8,0.0,0,290200,餐饮,290000,服务业,290207.0,前厅经理/领班,23,0
223347,290299,餐饮,3,0,0.0,1,290200,餐饮,290000,服务业,290299.0,餐饮,21,0
223362,290208,后厨,3,1,0.0,0,290200,餐饮,290000,服务业,290208.0,后厨,21,0
223363,290209,配菜打荷,3,1,0.0,0,290200,餐饮,290000,服务业,290209.0,配菜打荷,21,0
223364,290210,茶艺师,3,1,0.0,0,290200,餐饮,290000,服务业,290210.0,茶艺师,21,0
223365,290211,蛋糕/裱花师,3,1,0.0,0,290200,餐饮,290000,服务业,290211.0,蛋糕/裱花师,21,0
223371,290212,餐饮学徒,3,1,0.0,0,290200,餐饮,290000,服务业,290212.0,餐饮学徒,21,0
223400,290213,面点师,3,1,0.0,0,290200,餐饮,290000,服务业,290213.0,面点师,22,0
223401,290214,行政总厨,3,1,0.0,0,290200,餐饮,290000,服务业,290214.0,行政总厨,23,0
223402,290215,厨师长,3,1,0.0,0,290200,餐饮,290000,服务业,290215.0,厨师长,23,0
223403,290216,传菜员,3,1,0.0,0,290200,餐饮,290000,服务业,290216.0,传菜员,21,0
223404,290217,洗碗工,3,1,0.0,0,290200,餐饮,290000,服务业,290217.0,洗碗工,21,0
223405,290218,凉菜厨师,3,1,0.0,0,290200,餐饮,290000,服务业,290218.0,凉菜厨师,22,0
223406,290219,中餐厨师,3,1,0.0,0,290200,餐饮,290000,服务业,290219.0,中餐厨师,22,0
223407,290220,西餐厨师,3,1,0.0,0,290200,餐饮,290000,服务业,290220.0,西餐厨师,22,0
223408,290221,日料厨师,3,1,0.0,0,290200,餐饮,290000,服务业,290221.0,日料厨师,22,0
223409,290222,烧烤师傅,3,1,0.0,0,290200,餐饮,290000,服务业,290222.0,烧烤师傅,22,0
223546,290223,奶茶店店员,3,0,0.0,0,290200,餐饮,290000,服务业,290223.0,奶茶店店员,21,0
223547,290224,水台,3,0,0.0,0,290200,餐饮,290000,服务业,290224.0,水台,21,0
223548,290225,面包/烘焙师,3,0,0.0,0,290200,餐饮,290000,服务业,290225.0,面包/烘焙师,22,0
223581,290226,餐饮储备店长/干部,3,0,0.0,0,290200,餐饮,290000,服务业,290226.0,餐饮储备店长/干部,11,0
223586,290227,调酒师,3,0,0.0,0,290200,餐饮,290000,服务业,290227.0,调酒师,22,0
223611,290291,切肉师傅,3,0,0.0,1,290200,餐饮,290000,服务业,290291.0,切肉师傅,22,0
223158,290301,收银,3,2,0.0,1,290300,零售,290000,服务业,290301.0,收银,21,0
223159,290302,导购,3,3,0.0,0,290300,零售,290000,服务业,290302.0,导购,21,0
223160,290303,店员/营业员,3,4,0.0,0,290300,零售,290000,服务业,290303.0,店员/营业员,21,0
223285,290304,门店店长,3,5,0.0,0,290300,零售,290000,服务业,290304.0,门店店长,23,0
223348,290399,零售,3,0,0.0,1,290300,零售,290000,服务业,290399.0,零售,0,0
223355,290305,督导/巡店,3,1,0.0,0,290300,零售,290000,服务业,290305.0,督导/巡店,23,0
223367,290306,陈列员,3,1,0.0,0,290300,零售,290000,服务业,290306.0,陈列员,21,0
223368,290307,理货员,3,1,0.0,0,290300,零售,290000,服务业,290307.0,理货员,21,0
223410,290308,防损员,3,1,0.0,0,290300,零售,290000,服务业,290308.0,防损员,21,0
223411,290309,卖场经理,3,1,0.0,0,290300,零售,290000,服务业,290309.0,卖场经理,23,0
223503,290311,促销员,3,1,0.0,0,290300,零售,290000,服务业,290311.0,促销员,21,0
223162,290401,其他服务业职位,3,2,0.0,0,290400,其他服务业职位,290000,服务业,290401.0,其他服务业职位,11,0
223545,290313,网吧网管,3,0,0.0,0,290400,其他服务业职位,290000,服务业,290313.0,网吧网管,21,0
223164,280301,其他旅游职位,3,2,0.0,0,280300,其他旅游职位,280000,旅游,280301.0,其他旅游职位,11,0
223188,210801,药店店长,3,1,0.0,0,210800,药店,210000,医疗健康,210801.0,药店店长,23,0
223189,210802,执业药师/驻店药师,3,1,0.0,0,210800,药店,210000,医疗健康,210802.0,执业药师/驻店药师,11,0
223190,210803,药店店员,3,1,0.0,0,210800,药店,210000,医疗健康,210803.0,药店店员,21,0
223330,210899,药店,3,0,0.0,1,210800,药店,210000,医疗健康,210899.0,药店,0,0
222817,230100,汽车制造,2,4,0.0,0,300000,生产制造,300000,生产制造,230100.0,汽车制造,0,0
223191,300000,生产制造,1,178,0.0,0,300000,生产制造,300000,生产制造,300000.0,生产制造,0,0
223192,300100,生产营运,2,1,0.0,0,300000,生产制造,300000,生产制造,300100.0,生产营运,0,0
223201,300200,质量安全,2,2,0.0,0,300000,生产制造,300000,生产制造,300200.0,质量安全,0,0
223209,300300,机械设计/制造,2,6,0.0,0,300000,生产制造,300000,生产制造,300300.0,机械设计/制造,0,0
223227,300400,化工,2,7,0.0,0,300000,生产制造,300000,生产制造,300400.0,化工,0,0
223234,300500,服装/纺织/皮革,2,8,0.0,0,300000,生产制造,300000,生产制造,300500.0,服装/纺织/皮革,0,0
223245,300600,技工/普工,2,9,0.0,0,300000,生产制造,300000,生产制造,300600.0,技工/普工,0,0
223273,300700,其他生产制造职位,2,10,0.0,0,300000,生产制造,300000,生产制造,300700.0,其他生产制造职位,0,0
223435,300800,新能源,2,3,0.0,0,300000,生产制造,300000,生产制造,300800.0,新能源,0,0
223563,300900,环保,2,0,0.0,0,300000,生产制造,300000,生产制造,300900.0,环保,0,0
223625,301000,能源/地质,2,0,0.0,0,300000,生产制造,300000,生产制造,301000.0,能源/地质,0,0
223193,300101,厂长,3,1,0.0,0,300100,生产营运,300000,生产制造,300101.0,厂长,11,0
223194,300102,生产总监,3,1,0.0,0,300100,生产营运,300000,生产制造,300102.0,生产总监,11,0
223195,300103,车间主任,3,1,0.0,0,300100,生产营运,300000,生产制造,300103.0,车间主任,11,0
223196,300104,生产组长/拉长,3,1,0.0,0,300100,生产营运,300000,生产制造,300104.0,生产组长/拉长,23,0
223197,300105,生产员,3,1,0.0,1,300100,生产营运,300000,生产制造,300105.0,生产员,21,0
223198,300106,生产设备管理员,3,1,0.0,0,300100,生产营运,300000,生产制造,300106.0,生产设备管理员,11,0
223199,300107,生产计划/物料管理(PMC),3,1,0.0,0,300100,生产营运,300000,生产制造,300107.0,生产计划/物料管理(PMC),11,0
223200,300108,生产文员,3,1,0.0,0,300100,生产营运,300000,生产制造,300108.0,生产文员,21,0
223349,300199,生产营运,3,0,0.0,1,300100,生产营运,300000,生产制造,300199.0,生产营运,23,0
223613,300109,厂务,3,0,0.0,1,300100,生产营运,300000,生产制造,300109.0,厂务,11,0
223619,300110,厂务,3,0,0.0,0,300100,生产营运,300000,生产制造,300110.0,厂务,11,0
223077,230109,汽车质量工程师,3,6,0.0,0,300200,质量安全,300000,生产制造,230109.0,汽车质量工程师,11,0
223202,300201,质量管理/测试,3,1,0.0,0,300200,质量安全,300000,生产制造,300201.0,质量管理/测试,11,0
223203,300202,可靠度工程师,3,1,0.0,0,300200,质量安全,300000,生产制造,300202.0,可靠度工程师,11,0
223204,300203,失效分析工程师,3,1,0.0,0,300200,质量安全,300000,生产制造,300203.0,失效分析工程师,11,0
223205,300204,产品认证工程师,3,1,0.0,0,300200,质量安全,300000,生产制造,300204.0,产品认证工程师,11,0
223206,300205,体系工程师,3,1,0.0,0,300200,质量安全,300000,生产制造,300205.0,体系工程师,11,0
223207,300206,体系审核员,3,1,0.0,0,300200,质量安全,300000,生产制造,300206.0,体系审核员,11,0
223208,300207,生产安全员,3,1,0.0,0,300200,质量安全,300000,生产制造,300207.0,生产安全员,11,0
223377,300208,质检员,3,0,0.0,0,300200,质量安全,300000,生产制造,300208.0,质检员,22,0
223606,300209,计量工程师,3,0,0.0,0,300200,质量安全,300000,生产制造,300209.0,计量工程师,11,0
223630,300210,安全评价师,3,0,0.0,0,300200,质量安全,300000,生产制造,300210.0,安全评价师,11,1
222619,100813,热设计工程师,3,1,0.0,0,300300,机械设计/制造,300000,生产制造,100813.0,热设计工程师,11,0
222621,100815,精益工程师,3,1,0.0,1,300300,机械设计/制造,300000,生产制造,100815.0,精益工程师,11,0
223210,300301,机械工程师,3,1,0.0,0,300300,机械设计/制造,300000,生产制造,300301.0,机械工程师,11,0
223211,300302,机械设计师,3,1,0.0,1,300300,机械设计/制造,300000,生产制造,300302.0,机械设计师,11,0
223212,300303,机械设备工程师,3,1,0.0,0,300300,机械设计/制造,300000,生产制造,300303.0,机械设备工程师,11,0
223213,300304,机械维修/保养,3,1,0.0,0,300300,机械设计/制造,300000,生产制造,300304.0,机械维修/保养,11,0
223214,300305,机械制图员,3,1,0.0,0,300300,机械设计/制造,300000,生产制造,300305.0,机械制图员,11,0
223215,300306,机械结构工程师,3,1,0.0,0,300300,机械设计/制造,300000,生产制造,300306.0,机械结构工程师,11,0
223216,300307,工业工程师(IE),3,1,0.0,0,300300,机械设计/制造,300000,生产制造,300307.0,工业工程师(IE),11,0
223217,300308,工艺工程师,3,1,0.0,0,300300,机械设计/制造,300000,生产制造,300308.0,工艺工程师,11,0
223218,300309,材料工程师,3,1,0.0,0,300300,机械设计/制造,300000,生产制造,300309.0,材料工程师,11,0
223219,300310,机电工程师,3,1,0.0,0,300300,机械设计/制造,300000,生产制造,300310.0,机电工程师,11,0
223220,300311,CNC/数控,3,1,0.0,0,300300,机械设计/制造,300000,生产制造,300311.0,CNC/数控,22,0
223221,300312,冲压工程师,3,1,0.0,0,300300,机械设计/制造,300000,生产制造,300312.0,冲压工程师,11,0
223222,300313,夹具工程师,3,1,0.0,0,300300,机械设计/制造,300000,生产制造,300313.0,夹具工程师,11,0
223223,300314,模具工程师,3,1,0.0,0,300300,机械设计/制造,300000,生产制造,300314.0,模具工程师,11,0
223224,300315,焊接工程师,3,1,0.0,0,300300,机械设计/制造,300000,生产制造,300315.0,焊接工程师,11,0
